899,1040,2705,1833,1467,1372,1666,660,978,2502,2918
97,2222,2507,3937,2792,279,631,978,1467,3461,3196
988,2034,978,2346,978,2092,1956,639,992,1350,1406
1832,2235,1333,489,1731,978,181,559,2543,1467,1317
1422,2681,2445,1632,978,978,2231,1060,1467,2635,1222
1846,1625,2287,2934,1467,2618,2581,4185,1492,1467,1956
457,1340,978,982,1214,1911,596,2476,1323,1964,1623
1250,778,2059,978,1357,1188,1956,2120,1166,2038,2934
1893,2171,2839,1274,691,1712,1571,3110,2934,3912,187
1836,2107,1647,0,978,2408,1141,1467,940,4082,1300
1046,1671,608,2624,1344,765,1377,17,2381,991,2864
1050,1873,2112,1956,1467,1956,1161,1412,1979,1559,978
886,1467,1051,978,1255,489,2445,932,1956,830,615
1839,1467,1956,996,2242,1467,2254,1135,489,1502,1409
257,2235,0,489,3423,664,2749,2933,2675,880,1644
123,489,2507,1185,1191,1467,2114,1814,968,2114,489
1772,2001,2810,1313,1919,1855,978,1900,1956,489,3912
1249,489,978,1591,489,609,1527,1069,4898,2172,1908
1032,489,1622,1467,978,1818,1270,1467,3293,802,978
1866,1467,1366,2445,978,489,489,1636,2220,2780,1173
788,489,1719,1021,1206,1467,804,1835,1377,1509,2260
1454,3166,861,978,489,1905,860,1717,978,1467,2133
1581,1692,857,2117,2142,518,2227,2535,1956,1028,1956
94,1467,1256,2060,2207,1570,677,1893,1052,1467,2394
951,0,3076,1360,1481,1956,2181,3137,1799,1455,1956
1386,3534,1467,658,1523,2897,2730,3648,1467,1771,978
995,366,1956,2571,1973,665,1180,489,1682,978,1467
261,0,978,990,459,215,1606,741,1446,2109,1063
1512,1670,2185,1389,1870,2445,1614,1951,855,978,999
672,2445,1355,1435,978,1315,342,1504,1956,1649,2704
145,489,489,1303,714,489,1861,2479,1055,1627,0
715,859,1543,489,1611,1491,1938,1869,978,1134,673
620,666,1001,10,1467,1535,1817,489,1936,3786,1019
173,986,2591,0,3376,489,1561,1177,1259,489,1681
1349,1938,1032,519,1467,2573,978,1956,1361,967,2444
105,1467,1956,4241,2765,1157,489,1800,3608,971,0
728,1201,1776,1442,850,1380,1413,1824,1193,1157,1276
1202,1314,1956,515,397,2021,489,3068,756,235,489
1633,2404,2639,489,2842,1470,2733,1757,3209,957,2011
156,1543,2266,3611,1072,1332,1513,489,2353,489,978
586,2175,507,2003,978,1583,1956,1467,2116,1467,1956
531,1360,1467,1989,820,1464,978,3780,1838,963,978
1460,489,3912,1467,1263,1956,2445,2656,841,1109,4576
415,997,489,1467,1287,1467,2932,831,679,1956,1467
1890,1521,1913,1231,1467,864,851,1809,1467,1694,978
858,1793,3092,2445,1025,1444,2075,793,489,2436,1157
1750,2934,2686,3270,40,836,2124,1956,705,660,3063
12,978,1451,1007,2169,1861,1595,3679,3325,1393,1324
655,978,868,1679,2445,2761,825,2438,2223,2267,1467
1869,978,1157,2904,2657,2423,1467,2250,2558,2141,1956
204,2056,2072,1059,1428,1191,1094,392,521,2049,1227
922,3057,1580,270,1764,3073,1140,4386,1094,1381,471
609,1956,1167,978,1354,1891,2847,2740,1220,1576,3458
581,562,2624,2446,1852,1894,489,978,1047,1738,489
22,1018,919,1388,1061,1215,754,1430,815,2785,2458
1858,1100,2043,489,2423,1428,3067,2510,2245,1172,1073
1576,1709,1927,966,2328,1919,1862,2894,1889,2164,978
1060,2814,1467,3343,978,0,1641,1958,978,978,1695
697,2442,1091,489,2305,2428,1956,1433,1420,489,2988
1458,2952,2898,1142,597,1644,2656,1470,1143,2521,487
1845,1467,2445,173,2111,876,1252,589,2705,2640,550
847,1789,3364,906,2214,2717,838,1574,489,592,534
696,743,1317,3726,2249,978,1956,489,944,1101,1543
174,1956,1272,2430,1899,982,3667,1186,978,978,3178
361,1488,1832,1467,645,1252,3083,0,214,3012,1150
1031,1839,1271,2587,1987,2182,2252,489,0,489,1403
1982,2561,2871,2657,1138,978,3083,489,3604,1406,868
1451,1467,958,2064,893,1956,740,1629,978,978,707
1873,1648,1362,1467,2445,1467,2706,978,821,3447,3047
224,2638,0,489,2025,448,1759,1405,1063,2329,1760
588,2400,1194,841,2973,1261,1614,2090,1402,1766,2268
1691,990,3167,978,2273,1443,978,1511,1297,139,491
1003,1130,1448,1729,1929,1956,1488,1975,924,489,2002
1044,1318,1809,1766,2346,5024,1828,765,978,1863,109
1983,1956,489,763,1392,2577,489,1467,1419,1370,955
656,0,1580,2578,1456,978,957,1956,1037,1956,1956
1000,978,2343,987,1532,2685,2934,978,1467,1467,5254
1028,978,2934,1570,2553,2569,774,2478,2540,1836,1846
1337,1756,4401,2204,1060,1756,995,706,2445,3423,1502
1511,1051,3459,754,2288,489,2056,978,1893,957,1471
1288,0,2597,458,2272,2784,1538,742,978,1558,1791
1110,1956,2477,2287,2145,2952,1945,1099,175,1725,846
891,3840,2766,1467,1015,2346,1467,1658,978,489,1659
1348,4256,2445,2604,2609,1727,1122,2274,1409,1382,1808
1966,2943,1585,2709,1297,2445,1995,1128,2495,1190,2554
400,3388,1193,1893,568,1652,3944,2151,1524,1179,3300
1625,2264,981,919,3275,2445,685,1537,1956,489,259
1943,1297,1767,1942,1731,1838,1157,2275,828,1509,2794
1780,813,1158,1467,1318,2413,582,0,1930,3353,1050
1123,489,978,1761,1163,984,549,2752,1467,1993,1374
348,1245,2041,3137,1956,853,586,590,1467,1956,1502
1015,1467,1597,1333,164,1467,759,797,2581,1803,1467
1201,2091,1820,2934,713,978,1929,2747,1955,1178,1761
1746,1774,2602,978,1779,489,2770,1814,1535,0,1762
1304,1278,489,282,2515,2121,1467,1467,2450,1326,1956
159,1071,2673,1956,1467,2703,1890,1384,743,1629,1956
1973,634,1326,978,4137,1956,0,3175,1878,682,703
23,104,511,703,2736,618,2476,1282,1252,1892,2501
605,978,0,1943,2322,1454,2100,1329,1389,2045,1917
896,2403,369,2857,1467,489,1720,1758,2202,3423,477
1083,61,943,978,2445,1379,2975,1980,24,2080,2284
1724,1759,489,1680,3056,447,1796,0,1995,1917,1902
1480,1394,901,3273,2445,2257,2445,1836,1631,700,2209
853,2127,1814,1656,1914,978,1082,978,2445,1956,1575
194,1430,2168,601,966,1353,465,958,2772,1467,2397
374,978,2055,0,7,1795,3813,2404,513,2727,1772
729,1751,689,2023,489,2445,1956,131,2445,1108,1700
1315,2355,3107,2399,3262,2121,1955,0,1911,543,1574
1739,1881,2624,3423,907,3605,2353,978,1070,3011,3657
616,1493,2445,978,1386,1956,494,1252,978,1502,1467
1860,1816,2322,1111,1871,1198,1559,1934,283,2920,2771
102,2934,499,2361,1610,1956,814,2080,2970,2111,899
1525,2242,1026,2389,3013,978,1729,3125,914,2550,978
1909,1081,2208,1811,1956,1694,1954,3131,2234,637,3180
1784,1662,1506,978,4023,1627,3412,1081,1114,0,708
636,1956,978,2281,711,2728,1840,1496,668,1467,815
1798,2327,1768,790,2186,810,1429,1568,1063,1023,578
1865,2146,600,1350,2355,1989,1756,1111,1397,2111,978
978,1467,2267,1773,1870,1354,2445,770,2677,1187,2057
1843,1875,1795,1467,2445,2262,1388,681,2241,978,0
665,1670,1956,2326,2051,1032,935,2337,1242,2044,1457
1811,699,2934,2952,978,1573,75,326,2715,404,700
1278,33,2433,1243,1956,728,1185,489,593,1592,1136
1957,1910,1767,2934,1634,1223,489,1115,3595,2239,1133
491,72,1479,1467,2412,1932,489,1765,2602,1974,978
825,1942,1404,180,1090,1956,2578,2918,1024,1087,1079
600,2364,563,3564,1956,922,2054,3174,433,489,2888
373,862,1577,1424,1788,489,1789,978,604,2451,2164
1383,1591,497,1998,1467,1637,1658,978,2087,1724,995
598,1810,978,656,3605,2571,978,1011,1373,983,1399
193,1182,2445,3343,2262,1467,2011,908,2934,3705,978
912,2500,780,1956,1981,2595,2355,3423,489,912,1261
1607,2570,2759,1603,1438,569,1956,2704,489,1956,3004
555,3005,2740,1956,1467,708,2747,536,2474,750,1956
10,2037,1702,1808,1959,1467,2445,1290,2066,2104,1161
1793,489,2185,1927,2087,978,489,978,223,1467,2289
1161,918,3242,1956,402,1753,1956,583,1526,2774,432
473,489,978,2073,880,1738,1463,1561,1118,3942,478
933,1538,1529,1065,3696,2284,832,2084,561,2205,3483
1182,603,978,2253,2934,209,2665,705,978,749,1936
1013,2890,1321,1328,2727,2011,941,1311,494,1467,2266
1707,1404,950,2919,2096,0,887,1190,978,932,2445
1262,978,515,1265,2982,632,616,812,1443,978,1467
1268,2362,570,978,978,1773,1501,3901,1668,2934,1059
338,1367,1491,1956,414,978,970,978,1569,2964,1219
1373,2250,2244,549,978,4764,0,2341,2104,1455,2545
228,2445,1956,1956,1661,2659,1467,978,1058,2230,2630
45,489,1059,1812,2355,1467,419,1833,0,1211,489
537,1956,1882,2391,2116,894,489,1235,383,1467,978
1631,1517,4825,4322,2487,2466,2094,2661,1435,1467,1731
931,1457,1006,1467,463,1048,1376,3413,89,461,1235
852,2751,1421,1467,2756,989,3198,3090,1278,1908,1491
840,1175,489,1954,2445,2082,3332,2384,0,489,1467
873,2814,2386,2793,1178,1365,978,1913,2492,1956,978
777,2326,489,1429,2032,2312,4117,522,1918,2911,978
985,1830,1606,2349,788,1467,279,2022,1467,628,3360
1526,1020,1938,1635,1680,1001,1105,1090,4824,2673,312
1504,2896,1956,2074,2445,1074,978,1146,1534,1697,1971
1246,1082,1610,1467,1912,1397,1513,1956,2209,2422,0
98,1532,1179,1441,877,799,1799,1450,1859,434,2771
70,1777,1115,3518,1247,1900,1337,3173,2700,978,1118
1986,749,1724,1312,2520,2211,1956,1467,590,1605,1216
741,2215,1961,489,978,1467,914,3334,489,978,489
390,1161,1215,978,2065,2197,1329,531,844,287,691
317,1467,750,2841,1260,3247,1897,1494,1559,2419,1847
1779,1283,1593,1839,969,978,0,1164,1467,1830,1891
1664,1246,1334,1723,1697,1893,1467,978,1467,489,1122
768,1467,1523,570,149,1329,2359,978,0,1467,1956
1185,1804,1887,2436,385,489,1956,339,2445,1612,2812
935,1924,2746,1531,1946,1175,2526,1361,2401,1380,1467
884,2269,1468,2279,978,1467,1085,2166,3663,3354,1535
1332,1725,3601,2299,2375,2124,1887,982,1822,2246,489
1198,489,1655,945,1171,0,235,550,1696,2445,489
1029,489,2190,3035,3037,11,0,1467,2834,978,978
1614,1871,1467,2214,1487,1074,978,2084,1037,1352,1751
1880,665,2489,841,978,1886,2395,2961,978,533,4964
134,978,213,2285,978,1956,1467,2305,1391,82,2203
1888,2789,1684,915,2885,794,1765,591,1900,1467,1334
404,1905,2752,1222,731,2898,842,3807,1268,1178,2398
1408,1467,978,1095,1546,1167,923,3968,984,849,1692
490,1997,3572,2296,1073,1956,1436,2720,1930,1476,978
502,2445,880,2280,2305,1382,1631,1429,1071,1556,1467
1336,3160,2445,1453,2624,877,1467,2587,1214,2305,1467
1564,1995,241,1081,1017,1114,1990,1722,1335,1935,889
1263,2275,2133,2178,1556,988,1467,568,1595,1829,978
1049,368,2934,1238,2939,4227,2445,2962,530,1308,2082
772,1722,1716,1228,1546,1862,929,1526,1647,877,1956
1307,1504,1467,1467,289,2232,2934,1467,978,24,2886
646,1467,1583,2934,1953,1573,653,978,1929,1956,2963
1169,1495,1248,1693,684,1467,1006,1467,920,2934,1512
1583,758,0,826,2865,2053,489,489,2247,2511,2344
1092,1241,1467,946,1467,489,1737,1121,705,1337,1298
1979,807,1956,1819,3369,1564,978,1956,2910,2733,1085
1762,489,1973,1956,965,1744,1623,489,978,1467,2318
1570,1514,1918,892,3204,1206,978,2217,489,3423,1334
983,1187,2063,2743,1717,561,1065,1364,1916,2311,1956
1678,1604,893,3423,1284,1956,2217,927,978,2199,1440
1744,1767,1969,2027,119,2445,978,377,489,1122,1961
631,3492,2887,1956,1426,4140,0,2765,489,489,1867
1428,1495,3813,1657,1406,1514,2724,2631,557,1467,2797
639,1315,1288,536,1839,489,2934,3616,1939,1711,748
1375,978,489,2029,1467,1251,1672,489,1233,1175,3866
723,1467,2034,978,1323,1338,1956,978,697,2445,1467
944,1467,2480,1475,2024,489,391,1737,1467,2285,725
1505,2206,998,4116,0,978,489,1250,1207,1319,785
284,2018,1956,791,669,2264,2933,1146,3732,2458,2967
483,1892,2863,547,489,0,1467,1572,2095,1405,978
635,683,1877,1467,1739,1145,862,2847,2462,1956,586
1389,2534,489,620,2199,1725,1904,1956,2531,3444,978
1590,0,966,489,2724,1261,1069,978,1659,803,3491
1190,1274,3551,795,2883,11,2977,3958,3026,1956,1467
50,1956,1903,1467,1465,1282,1139,1462,2118,2679,978
1833,1034,703,434,3176,3448,1722,1807,1467,4401,1190
1151,1818,489,2234,1066,509,111,489,1002,3370,1241
1433,2132,1467,2078,2443,1956,1467,1012,2411,1794,489
1407,1274,978,2151,1088,1578,48,839,489,1037,1579
1655,1608,2478,2867,2185,0,1207,951,2445,1911,1158
312,734,584,3423,172,978,1308,2217,1789,232,888
1478,1166,2363,1124,2094,978,3020,2870,614,2681,3722
1753,803,1837,2542,1839,1241,1989,1919,1111,2510,2445
1894,3173,2853,1116,2356,1055,1467,271,489,839,788
589,900,978,1207,792,978,1448,1216,1184,520,1061
1939,1979,1425,1535,1659,1467,2366,312,1603,978,2259
1189,829,978,758,3423,1573,978,1095,979,1212,947
198,3328,2987,3976,1083,489,2726,2419,2897,2263,2445
429,749,978,1430,1580,2673,1569,2747,162,2031,1870
1720,2164,1166,489,1467,1297,2040,1467,1467,1560,1956
1376,978,1314,3172,978,1477,1752,2804,2767,1266,1319
26,2840,1956,2437,978,1467,1072,978,978,2337,2514
1037,1467,1795,489,1956,978,489,978,817,1270,1303
707,3454,1916,978,1157,4232,1149,2261,4519,1260,1614
207,1636,2440,2129,67,1037,1595,1278,1467,2135,2259
9,1956,1245,489,1173,1214,1716,978,489,1146,1797
1629,1773,1392,512,1265,660,485,2324,1562,1977,3139
1473,4146,1998,1045,1387,0,2262,1741,489,1956,1819
1423,1190,115,1956,1757,489,978,695,1467,816,2037
236,978,978,541,674,2934,1469,899,1166,1631,978
117,489,1230,1956,2097,1870,2472,2276,978,489,2911
1163,1467,1360,1956,1456,2983,1572,978,1719,2934,1467
274,2456,3436,0,518,1956,1956,1108,978,978,2412
618,4493,1250,1043,869,2708,844,489,3746,661,1467
556,3249,978,2468,529,888,1392,2934,1148,0,1216
1138,1557,1956,978,2551,2013,1087,1467,1719,641,489
1397,978,716,2154,2445,2990,2468,2075,1738,586,1467
711,1814,978,4653,688,1463,2179,978,1807,978,819
594,2387,489,489,693,2839,2476,978,1841,2448,489
1033,2267,978,1148,1668,978,823,489,4238,1549,1896
71,1153,329,2445,2267,1467,489,1761,1345,2445,1941
1754,554,489,1653,1974,1857,1534,978,572,814,1754
1919,309,489,2931,978,3472,1521,513,1700,2401,1996
31,0,927,803,978,1637,978,3480,607,814,1699
1992,2046,2445,2035,1746,2934,2847,923,205,978,1467
1578,2222,1856,876,1640,1918,567,2336,1418,1615,1432
519,2445,1467,489,957,978,2612,1275,1956,1467,1956
1241,1467,2737,769,2383,489,2240,2934,2275,1055,2099
1962,978,2246,2377,1274,2404,3256,978,1496,1322,2190
96,829,1549,169,2324,431,2107,825,2646,1217,978
1181,3510,961,2156,978,2537,2196,276,1452,978,1499
289,723,977,1051,552,1467,2370,1757,1922,1197,489
1476,0,1956,1207,2445,461,3243,1956,978,1226,1054
700,797,1149,1710,1422,2023,1307,2934,674,2934,2934
1061,480,1490,2618,868,972,2774,1467,1535,1660,978
667,2033,1646,1748,1132,1204,1467,1378,489,489,787
1305,2124,693,978,2354,852,1690,959,2101,2445,1467
1501,2747,194,3023,2934,2142,31,3210,1467,1169,1163
28,978,1201,0,489,1467,1467,1467,978,132,729
690,1436,978,0,3512,3146,489,913,1891,1462,1253
601,927,1272,1714,2524,2651,2299,1174,489,978,489
592,1849,1956,3069,687,2506,978,1279,1721,1467,489
1184,1239,1618,2344,3135,1324,2445,1445,1650,1621,2523
1848,2934,1273,2811,1967,978,2455,794,0,1801,1114
746,978,1964,1243,2260,1467,2445,2669,2445,333,873
564,399,1092,2472,679,1637,3423,1350,1467,1227,586
1369,1552,979,1663,2823,1188,1713,1616,617,3601,1173
472,1489,2744,270,1941,1913,2606,520,1836,2379,489
1726,202,1718,1275,636,978,1607,978,1208,2127,1044
1924,0,3867,1891,2229,1956,978,1956,1136,2174,942
528,2445,1136,2576,693,941,1254,0,2445,1255,2092
647,1627,764,1284,0,978,837,1956,1956,2093,705
573,833,2285,2088,1792,1467,1507,2545,1446,897,1808
1999,2869,2370,818,1497,1467,3476,1467,628,1379,837
1141,0,978,1036,978,2346,489,1292,3262,1250,1956
1627,961,2548,1016,1467,1534,2232,489,1923,1467,877
1431,2409,978,2456,664,358,2845,1947,1931,1584,1207
321,2692,1310,2034,2048,978,700,1013,758,3378,489
247,964,675,2825,2077,1509,2029,489,1467,978,1899
748,2881,1253,1125,2398,978,1922,250,1960,3261,4
1493,667,656,1106,1467,1467,2533,1366,2449,2109,3353
811,1836,824,1684,2545,2067,3198,1103,2428,586,1189
1814,2736,1557,642,1840,1473,1513,2934,489,1612,94
962,1018,1384,2342,5123,3877,1956,640,1299,2335,1463
320,762,2127,1886,1467,2145,926,867,2532,1769,1148
253,2564,2810,256,1467,1956,1956,784,1521,1956,1806
1910,669,1054,1334,3553,486,1731,781,1347,444,489
286,1859,2082,1467,1046,1467,2135,2812,1956,1956,295
595,3691,751,1654,2646,1956,1270,1137,2370,978,1944
1248,978,581,1467,1693,4247,1591,3120,1369,1293,845
736,1525,1742,2858,978,129,0,1956,1467,1946,978
1259,639,1933,1247,858,1467,2178,1285,1772,2113,4953
38,1411,2885,929,850,2035,978,1868,978,1571,2761
1940,12,978,1585,1655,1956,2053,2212,640,978,2445
1777,3036,3273,1831,1467,1799,489,2934,620,3096,1467
385,2030,3641,1111,40,2102,1465,1581,2445,489,1337
795,1467,1956,978,2373,1025,4297,2654,329,2348,978
151,1070,1314,3025,2933,2390,1542,555,91,1895,2781
417,1573,3498,978,1936,1272,1212,2633,1334,1830,526
1710,489,2889,989,2285,919,2407,1167,1467,978,1184
1742,978,1533,1394,1762,1539,1421,1547,3783,793,199
1343,1003,1860,1956,1258,271,1556,1948,1475,2809,489
1579,760,1956,1191,1893,1817,1258,1903,489,489,2445
536,1085,1467,1699,1792,978,1662,4973,1099,1676,1358
580,1979,1467,1874,3615,2768,1584,489,1825,978,1064
1761,1467,1467,1956,1714,1467,717,2399,1217,2445,2504
466,1292,1473,1248,359,978,449,1027,2708,2554,1157
254,489,954,3095,1467,2145,489,1196,0,3060,1203
1097,489,1492,146,1541,1786,2188,2314,1467,2452,978
1514,2445,2648,2086,1467,2445,4064,3348,1956,561,0
671,2573,1779,1956,1105,489,2682,1904,889,1040,1550
1438,2135,1956,2925,1609,2827,1880,600,978,2271,8
479,1141,1404,1502,978,1374,1171,1114,805,1813,1956
1867,729,1467,2805,489,2262,1070,1345,645,1051,1697
480,489,2119,1892,1467,1094,2795,3288,261,2459,2165
58,1292,1295,1080,1502,978,3196,978,3112,1241,1573
345,731,489,1467,978,1956,1956,2200,2535,2196,2331
1467,978,2286,3019,1204,1660,1430,651,2127,3705,489
506,2463,489,63,4111,978,1673,200,489,2430,3064
252,2298,489,1603,0,1131,738,2234,1467,581,1131
1197,3880,873,1517,1705,1956,2177,489,313,599,489
970,3359,489,2394,2227,1984,1467,3044,2296,2934,1956
455,1603,1622,489,2123,489,978,1072,498,3131,489
342,753,1305,2478,801,726,978,2968,1467,1300,2073
264,978,3423,1418,489,3110,1059,1261,1481,2285,3214
397,1638,2934,2114,2313,3614,978,1064,2345,2445,1919
136,3707,1956,4893,1467,3423,3102,624,767,489,1956
1142,1970,1670,2032,1305,3333,2203,2085,1960,2054,489
226,489,2429,632,1135,1496,489,2610,978,1179,489
441,1905,1034,2934,2006,176,3073,402,2468,2384,978
69,2185,1956,1467,2416,1467,757,1467,1735,489,2973
1900,2111,230,2322,978,2229,2445,1133,895,2845,1467
652,1099,617,625,949,2492,1467,3253,492,1780,2411
822,489,1526,0,1942,1298,1903,1465,3538,1309,1895
658,2133,689,489,1019,1706,2626,978,489,489,598
662,2047,2372,602,973,978,3015,705,1683,1407,2638
1099,978,2934,3871,124,1000,489,978,1956,1267,311
880,919,489,2560,2445,1194,3250,978,1528,1467,2067
977,2751,978,887,978,489,831,489,2998,1467,2934
1611,2428,1305,1348,552,783,2358,1287,608,2420,2934
1660,2058,1737,1354,1361,1191,481,2137,2855,1679,1938
752,0,2127,489,1059,1956,2004,139,3141,1521,1349
1233,978,1955,2082,1794,2543,1649,1079,489,1912,2109
1593,1336,2571,644,109,688,1154,1906,1827,2610,1467
60,903,1956,2934,636,2912,1434,682,1268,1467,1148
520,448,1693,1693,1467,937,1343,1467,510,1211,1657
893,2424,1013,2574,1713,978,978,1467,1091,1805,576
83,2518,2424,2821,709,2445,2203,2850,1467,1467,3423
642,2663,1018,1700,978,1073,1154,978,1163,1467,978
1425,1844,2798,1235,1229,1957,149,1956,823,1179,1956
615,385,2653,2178,969,498,978,2445,1467,1556,860
1147,1960,1324,2387,1243,2445,2549,1917,1144,978,1377
851,2506,2445,0,159,0,978,2115,1956,1467,1475
1091,2169,1650,1956,978,489,448,1467,2445,1469,2584
1420,1467,978,627,2934,1956,2445,489,489,1836,1780
1040,2398,2017,1467,1382,584,489,1588,736,1521,1778
46,1777,699,1841,2215,1467,1488,653,1956,833,489
1638,2063,3099,1055,988,2948,1381,624,2940,3105,2671
1654,2134,489,1006,1136,1106,489,523,0,816,2020
478,2097,1956,2334,1956,436,2390,517,1467,1467,1719
1769,1022,1609,1318,1573,1085,2226,2744,782,1070,978
1906,3319,1245,489,3809,2445,1486,1388,335,2258,600
353,1830,3575,489,2634,1467,1843,1467,3802,1083,2696
1885,956,1505,1917,1320,2853,0,1119,362,2934,2337
1565,744,745,1401,1939,2750,601,1081,372,1762,489
493,1956,978,1196,2525,1918,2934,211,2011,1036,2661
782,1428,1653,1520,3143,2650,1692,2326,680,840,1205
1290,978,2241,3175,978,2223,1244,489,1533,2276,3735
1841,1631,489,2445,489,489,4100,938,2397,1868,489
323,489,1541,886,1467,2327,1771,902,373,1879,978
813,1467,1521,1467,1235,1956,2445,1489,1713,1956,1678
1549,1779,1861,895,2445,1645,784,1956,4383,1733,1666
1126,863,2389,489,1256,1467,2332,2304,2815,2934,2089
1463,2445,1056,2260,697,494,2743,2556,1467,3202,2124
477,1804,1467,489,978,3959,918,1993,2170,2276,489
987,495,1274,2649,1940,1467,1900,1644,1539,2188,3726
1102,0,996,1366,1611,722,3623,1078,2046,3264,2557
1178,656,1750,2536,984,2964,850,0,832,1588,978
1560,1956,1467,740,978,3745,1467,3313,978,818,2547
1334,2198,1424,421,2142,621,1423,1956,2041,898,1614
774,1874,1956,2444,1132,71,2052,849,1291,1467,2335
511,2029,489,1956,978,978,1342,3423,2010,1191,745
482,3599,1583,597,2544,1870,833,3912,519,1238,1538
1344,677,907,2565,1852,1714,1467,1956,978,1565,1417
399,2950,1758,1782,978,1939,2445,2301,2708,2251,1366
767,2065,2502,2719,1834,1969,1088,924,2445,2315,2763
521,813,1467,3616,632,1014,1115,1063,841,489,588
1782,888,560,2067,3226,5292,722,1827,791,1467,3810
848,1219,1467,2081,1650,1722,489,552,563,805,2445
1080,1056,978,489,978,1254,489,2960,978,1667,752
470,3423,2344,2501,2659,3339,1229,2751,1287,1635,1956
1293,489,2553,1057,978,978,883,1956,2418,978,2934
1312,802,1047,978,3693,1254,1778,3317,2685,978,1467
319,489,2939,2934,1830,508,1467,559,1848,285,2445
1548,1279,3169,1956,1778,1464,1217,688,1355,1320,1861
68,3048,1630,1467,1615,2060,2829,1281,1905,1556,571
176,978,1806,1910,2165,1467,1724,489,667,978,3619
41,1755,1376,1265,978,2934,1765,2838,1467,978,2009
663,1237,978,2932,1229,2348,1647,1467,1472,1704,863
1658,2569,2499,2300,978,2642,2091,489,1023,3158,817
1921,1080,1069,489,1910,1467,2722,558,1501,978,1467
527,401,1067,1446,3704,1496,1817,1855,710,365,678
1041,1027,1293,191,947,1630,1405,1052,804,1979,2323
1027,1408,2373,5057,1861,1817,2585,1179,2478,642,2323
1774,1688,1753,2106,1467,1201,0,3635,2235,1467,1176
1799,489,1956,681,1231,3835,1956,1152,489,947,2934
1764,2049,2058,1134,79,1822,1867,1201,2476,1467,702
1072,1937,1268,2763,978,3113,1467,771,993,615,421
764,395,1956,1868,1714,1956,2353,2934,1956,1926,1667
1666,489,3423,1884,1467,756,1030,1704,1911,2823,978
431,1862,1956,3176,2059,2390,981,1467,2517,1956,1906
900,415,1146,489,2127,919,1594,2766,233,2527,957
214,1870,2934,248,2934,442,378,2399,2626,2146,1469
561,1960,2056,1048,622,570,1241,805,2586,1266,1956
1551,1797,2274,978,1900,2907,1248,1490,853,0,1874
1261,978,3937,2133,1499,1956,1147,1555,489,3122,2086
1682,2349,225,978,152,2685,986,1467,1467,978,1603
558,1571,3904,978,2355,2622,1635,1116,2352,1467,1007
827,998,1759,3803,1210,3241,2029,489,1467,819,2639
1374,2256,934,1956,2934,217,948,2277,978,0,2934
599,1205,1815,2380,2208,1765,1467,1725,2163,2617,277
219,1467,647,2573,1956,2049,360,1047,1136,396,2433
57,1416,1939,594,2934,2009,489,2345,510,2445,1137
1328,2121,1130,505,1488,1657,1049,1531,1478,1956,1956
103,1956,828,1876,2061,2228,906,1826,2452,2273,1813
1840,1946,1467,948,629,2445,2120,1467,1287,1402,1013
544,700,1467,1109,2472,969,2707,978,2641,1544,2814
1559,565,3567,978,2042,1348,814,1191,1256,489,1108
283,1685,603,1467,3423,1537,2445,2739,2849,1129,1467
953,1959,2207,1380,2255,573,1693,903,1680,1988,978
132,1467,521,2623,3026,1720,939,1251,978,1868,4108
1273,489,1118,2309,2755,2409,872,978,3710,2080,2777
1299,1784,1480,1685,2560,926,489,1987,512,3689,2928
1542,1943,1956,489,1467,2712,489,1094,3027,1396,2295
326,2992,3107,1405,1467,1398,2445,978,1927,489,1522
65,1124,0,1829,1824,0,0,1467,1956,3156,1622
517,884,0,978,1807,1553,2445,2571,1485,618,1482
1651,2090,3054,1408,1162,872,2016,2934,489,1467,2507
241,2076,1467,1467,0,20,1071,2445,1378,2526,489
230,1374,2105,1467,1512,1467,1763,489,2887,2349,3711
1106,1865,699,978,3301,489,1467,885,556,2927,612
921,1765,1472,1969,1664,1467,555,3678,3829,814,2895
1661,3512,1870,978,2209,1416,0,1493,2353,1210,1331
532,1956,1034,978,2002,2288,1315,1294,1329,920,2041
1475,1695,1128,770,326,978,1189,1112,1478,117,2445
1748,2197,1956,899,1908,489,1356,1234,1624,2445,1486
1738,1227,1272,967,1230,1485,973,1372,1383,1394,1716
918,1030,773,2160,1048,1493,978,1917,1467,1731,503
339,978,925,3152,3152,2872,1818,1877,2298,470,1490
411,2397,1793,2059,2445,1467,489,1915,1497,2516,1467
1722,1956,2788,489,2178,1877,1678,978,1467,2399,711
796,1988,2009,1823,676,489,324,1884,978,1919,629
1734,1294,1151,1555,832,1200,764,1716,1669,1956,436
1078,1963,2150,1956,819,1794,960,3237,2233,978,2183
1222,1334,678,3327,572,1258,2722,2231,489,527,2480
1956,2957,1242,2502,1467,930,598,1610,1785,68,489
843,978,1508,2445,1481,1141,1467,607,764,2036,4141
678,119,2872,1467,489,3260,289,605,978,1833,2560
1789,2978,1002,1576,1952,2301,3061,788,1221,4401,1467
1685,1273,893,2529,2433,3136,374,3044,3195,933,1802
540,489,4247,2398,670,1956,1422,489,2445,1162,978
459,2621,978,1508,1260,978,978,2373,978,3722,1496
418,510,1298,0,1502,4369,929,2576,2472,1257,2601
784,978,1590,1208,978,340,978,1342,3142,2023,2934
946,1278,1319,1735,978,1375,3196,1844,3246,2051,1622
526,1956,1754,978,2018,525,1926,3382,0,1458,1422
